bad_flag,transact_id,weight,numeric1,numeric2,numeric3,numeric4,numeric5,character1,character2,character3,character4,character5,numeric6,numeric7,character6,character7,numeric8,character8
0,1656,0.5132326716,121.61539926,11,,6.5377315987,5,4,1,,,Y,776.87805157,586,10,80,796.21086265,82
0,1657,1.5382907456,116.11036696,48,,4.1702379883,5,1,2,44,test,Y,1004.3242772,611,12,79,1024.0062353,80
0,1658,0.7780408159,,71,,3.3289148895,5,2,2,89,,Y,852.7706684,578,10,75,860.55555958,75
0,1659,0.6388537218,122.47351109,11,,6.1770257823,5,3,6,120,,Y,751.34307096,586,8,68,762.0807175,71
1,1660,1.3211316045,184.1867568,14,,4.3822182411,5,2,4,97,,Y,1016.8445364,504,15,63,1017.789702,66
1,1661,2.4267347443,144.29322302,14,,4.4966269415,5,1,3,106,,Y,953.9546228,483,7,43,973.2995464,43
0,1662,1.341539348,272.27771476,89,,2.6762184653,5,4,1,75,,Y,725.02978481,611,10,77,733.66433542,79
1,1663,1.3668396288,206.93554303,11,,5.1497335047,5,3,6,123,,Y,950.4643514,517,6,41,956.27847549,41
1,1664,1.1793017927,70.213554341,11,,3.2495832223,5,3,3,93,,Y,958.5020747,472,10,69,975.9942777,71
0,1665,0.6006594845,193.63513109,75,,3.0981523933,5,5,0,74,,Y,709.7147556,626,1,78,728.32006702,81
0,1666,1.130334582,106.19553893,42,,0.8955357176,5,3,5,41,,Y,871.00386404,563,11,75,876.36849341,76
1,1667,0.6013942951,219.34968052,97,,4.7851734385,5,1,3,60,,Y,1008.8836232,516,6,42,1016.1413533,43
0,1668,1.6628256404,94.702747888,15,,3.2944344495,5,1,1,87,,Y,510.16880075,588,7,78,528.29640858,82
1,1669,1.7910640644,53.443457663,121,,1.4573959094,5,7,0,8,,Y,982.98525847,506,16,64,983.01853831,67
1,1670,0.6026621551,56.314070768,39,,2.7420033018,5,3,8,54,,Y,1017.8017967,528,15,46,1020.9556216,49
0,1671,0.5791448525,77.868047216,15,,2.4875815872,5,1,3,121,,Y,897.58651186,611,6,76,912.97859481,77
1,1672,0.7641914736,65.709177746,12,,3.8561472643,5,0,2,113,,Y,1066.4217274,540,12,54,1085.0577717,57
1,1673,2.3357421766,145.85959744,10,,8.029667118,5,4,3,93,,Y,1059.821158,533,10,47,1071.1660113,51
0,1674,0.5325919151,146.76661624,13,,7.3121831736,5,2,1,103,,Y,1002.2746167,630,7,69,1022.0652278,72
1,1675,2.0174456469,151.56652679,88,,3.3598819308,5,0,0,83,,Y,1114.5810697,519,9,41,1116.7721626,41
0,1676,1.0329101403,96.401694301,7,,5.2934337081,5,0,3,97,,Y,1109.8379443,599,4,74,1109.8765828,81
0,1677,0.5741530357,127.08380128,49,,3.1787520155,5,1,3,55,,Y,612.91137268,622,9,76,626.89260532,80
1,1678,1.3891140774,113.95276717,11,,4.5534681741,5,1,2,89,,Y,1033.7882258,497,9,44,1044.560166,45
0,1679,0.573692275,144.9618306,85,,2.3017758386,5,3,3,87,,Y,796.37367076,608,10,89,808.4873402,93
0,1680,5.480815838,120.15636636,8,,4.3086211686,5,1,3,86,,Y,871.55741871,602,7,77,891.45518564,78
0,1681,3.4597302921,215.1604286,83,3.0357016336,1.7172574913,5,1,5,88,,Y,765.59076781,557,6,84,783.01254779,88
1,1682,0.7860224375,53.181061867,129,,1.3198125005,5,6,0,9,,Y,879.78386441,502,10,45,881.15067584,45
0,1683,0.8389285601,193.63206742,77,,1.0402333061,5,3,5,81,,Y,937.41329276,565,6,61,947.25642633,63
0,1684,3.0086315402,123.62257851,8,,7.4080243733,5,0,3,99,,Y,557.8689617,610,6,62,567.19120553,67
1,1685,0.8291906625,251.84662694,77,,5.7458953186,5,2,2,80,,Y,982.99245705,493,12,50,988.69756483,51
0,1686,3.8123061178,175.76579856,5,,5.9203088877,5,4,1,111,,Y,929.01613851,600,10,59,931.46573858,60
0,1687,0.5110473853,218.52225379,71,,8.4238032488,5,2,5,67,,Y,944.40051791,593,3,73,947.84658673,73
1,1688,1.40734288,203.92422995,11,,5.3362442442,5,2,3,88,,Y,1045.7175647,514,11,66,1065.437257,68
1,1689,0.8472447304,184.5375511,6,,6.8971838264,5,1,3,92,,Y,1054.3328864,489,13,46,1062.3744944,47
0,1690,0.945033977,172.97537854,5,,5.3151376533,5,2,1,105,,Y,879.31674748,576,7,63,880.38298759,64
0,1691,1.8227299573,210.70052862,70,,0.8353967693,5,2,4,78,,Y,892.93789939,579,9,74,903.33215696,76
1,1692,1.8452604057,113.82316286,14,,4.5437575383,5,1,1,94,,Y,1145.4726816,494,14,57,1163.8304215,61
0,1693,0.8263512796,74.681352403,51,,0.5507379364,5,0,4,47,,Y,936.14281279,614,10,61,952.54603578,63
0,1694,1.3551668112,94.20853773,14,,4.6807420666,5,4,0,96,,Y,836.87396025,601,8,69,849.32592341,71
1,1695,0.566147822,88.030908613,61,,0.1788989655,5,1,6,60,test,Y,1034.9542602,496,10,53,1037.3597364,56
1,1696,2.4526115898,112.55967941,8,,3.9533196771,5,2,4,102,,Y,961.24613323,506,8,36,976.51739878,38
1,1697,0.8314233387,49.667585409,80,6.1127771579,4.4541383396,5,3,0,84,,Y,1074.5154883,500,10,46,1084.7601787,47
0,1698,1.6345990737,152.29211983,8,,3.1244891902,5,1,2,107,,Y,641.32175612,582,8,76,647.83454918,80
0,1699,1.4194737609,171.23864591,87,,2.3683289,5,2,4,72,,Y,881.68298409,619,5,79,898.5868012,79
1,1700,1.2029883912,137.57580236,9,,6.2036289623,5,4,8,100,,Y,998.61070313,482,13,57,1015.2846335,58
0,1701,1.8366849175,162.76974906,12,,6.0940928663,5,0,4,102,,Y,869.90848396,600,7,57,885.93229395,59
1,1702,0.9675533452,107.1855876,49,,1.6781802901,5,2,7,29,,Y,1082.4973556,495,13,61,1095.2395843,64
0,1703,3.1850628368,94.863808995,51,,2.5348315649,5,0,7,44,,Y,815.73642973,598,6,75,831.42356305,78
1,1704,0.6449689439,128.25511704,88,,4.1420789256,5,2,0,78,test,Y,998.20081719,507,10,49,1007.1898896,49
1,1705,1.1192592055,164.06560765,9,,3.4755502825,5,1,2,95,,Y,1096.9289804,478,10,46,1100.1499617,48
1,1706,1.5732338358,114.65321219,11,,3.3461285312,5,1,5,87,,Y,1022.4213289,494,8,44,1040.9451587,47
1,1707,2.4894916401,129.05812546,6,,3.9520619727,5,0,4,127,,Y,1004.8992538,516,12,45,1017.1440279,48
1,1708,1.8844581165,213.03125845,89,,4.4629992615,5,6,1,88,,Y,1018.34056,536,6,47,1030.1330983,51
0,1709,0.5841864581,211.79503201,92,,2.3615585841,5,1,1,83,,Y,762.95565393,590,9,73,771.51654441,75
0,1710,1.3224817041,188.17033993,75,,3.5502558644,5,7,2,86,,Y,838.63056773,604,12,61,851.74657661,64
0,1711,1.046399864,269.38720346,86,,3.3155761266,5,3,2,75,,Y,723.69814747,602,11,62,743.41513484,63
1,1712,1.0997933405,182.81585602,14,,5.8414742889,5,1,1,97,,Y,1003.1546365,474,8,56,1010.6723853,59
0,1713,1.1569524539,160.79612174,16,,5.117604202,5,0,4,88,,Y,762.20176267,660,10,72,780.4730884,72
0,1714,1.0688741661,181.85232445,72,,1.5516911804,5,4,4,107,,Y,782.50170535,561,8,72,796.69750433,76
0,1715,0.5136483179,215.17003593,86,,1.5136941433,5,2,1,71,,Y,620.73889536,569,8,65,640.1618448,70
1,1716,1.083339372,136.13933138,8,,7.5082237449,5,1,3,88,,Y,897.94995581,532,12,42,909.60015932,45
1,1717,0.5714939021,226.43324989,66,,2.5366648909,5,4,3,91,,Y,1005.2911581,481,20,48,1009.4355197,50
0,1718,1.3454520418,168.84944741,11,,7.6609265336,5,3,6,112,,Y,966.08152577,561,10,67,973.85675799,71
0,1719,1.109322449,200.32294054,12,,5.9489355967,5,2,4,104,,Y,953.49862375,593,7,68,958.45156047,69
0,1720,0.9748961779,82.12592121,58,,4.7116704609,5,1,6,54,,Y,753.00594242,549,6,89,771.22452147,90
1,1721,0.7374109444,181.83251852,83,,3.4217316907,5,1,4,85,,Y,918.22770789,502,8,54,931.67018154,57
0,1722,1.034146834,238.9109827,9,,3.5378923738,5,1,1,80,,Y,789.14886811,585,8,72,794.7407829,73
0,1723,2.3659543097,129.79827222,,,7.6508957461,5,3,3,109,,Y,361.14737317,587,7,73,373.8628298,74
0,1724,1.4271968231,143.58632024,82,,4.4210801556,5,0,1,68,,Y,1033.8681949,558,8,59,1036.2637353,60
0,1725,1.5130703313,129.13866425,13,,6.0006006431,5,0,1,98,,Y,581.9477067,555,7,71,583.90324365,74
1,1726,1.5493516935,158.58939692,8,,6.7686952813,5,0,5,115,,Y,981.4205308,480,7,39,985.01602195,39
1,1727,1.8520947808,219.810776,82,,2.2108237769,5,3,3,101,,Y,942.57496526,508,16,49,957.50797084,50
1,1728,1.0863366672,149.50269441,70,,2.5842086577,5,5,1,82,,Y,895.86500137,491,6,44,896.10980987,45
0,1729,0.9657706223,133.44887012,13,,5.7621352027,5,4,3,87,,Y,652.1831556,618,16,74,671.50851393,75
0,1730,0.8865998745,192.39605114,90,,3.4226762218,5,3,2,90,,Y,572.46188559,623,8,69,578.66918909,70
1,1731,0.5316579637,75.562953223,12,,2.4660044636,5,2,6,99,,Y,892.50195115,534,13,54,901.8905955,54
0,1732,1.7972015371,172.26575016,8,,6.0143343205,5,4,2,,,Y,1043.3131015,596,14,87,1047.9029614,88
0,1733,1.352717625,145.6453585,11,,3.9301344859,5,1,0,101,,Y,1034.3221261,574,5,70,1051.0181475,73
1,1734,1.0688848737,126.02147751,81,,6.6861509598,5,4,3,95,,Y,1000.2506938,498,6,50,1013.6591111,53
1,1735,4.7624622064,136.55612293,93,,3.189405999,5,1,1,70,,Y,1010.0887169,490,13,63,1010.4490556,65
1,1736,2.887999222,133.73670505,9,,3.6459289698,5,2,3,119,,Y,1081.2457241,512,10,67,1086.9206398,69
1,1737,4.3313922947,181.13325236,8,,3.3806630541,5,4,1,91,,Y,1000.3506775,486,8,54,1010.3536901,59
0,1738,0.6348386256,177.65788448,69,,2.2431702256,5,4,3,84,,Y,1074.1634152,622,8,64,1086.904341,66
1,1739,0.6413602171,211.73283777,12,,5.4660728384,5,0,1,115,,Y,964.74192596,545,8,47,971.16479536,49
1,1740,0.5102063963,126.32583552,11,,4.1056031169,5,4,0,107,,Y,1030.2274919,504,11,52,1037.8306272,52
0,1741,1.0777734417,181.58681285,11,,5.3251081382,5,1,1,117,,Y,1080.4131692,580,8,72,1089.5115019,73
0,1742,0.6200089775,215.78793243,89,,2.4336279787,5,3,2,75,,Y,1173.4319907,592,8,75,1186.9704595,75
1,1743,1.8380447072,227.56648965,10,,5.3181090061,5,1,0,,,Y,1134.6839928,463,13,47,1152.0295648,49
1,1744,5.978594939,165.97743271,9,,8.0589724264,5,3,0,89,,Y,1046.6130913,502,7,51,1057.8004845,52
1,1745,0.6843961206,154.68634542,9,,6.2725419541,5,2,4,97,,Y,942.24369362,506,8,63,944.13006008,65
1,1746,2.8006131111,158.78641401,67,,2.4174577568,5,1,1,77,,Y,1010.9476786,512,16,47,1027.2904196,48
0,1747,1.3122989312,43.514258199,119,,1.4313762702,5,1,2,8,,Y,628.91159248,608,6,77,643.5891374,78
0,1748,1.7844693706,147.29451644,12,,3.0525930002,5,1,4,,,Y,855.05202182,581,11,74,865.49901656,77
1,1749,4.4528580129,158.61881875,,,7.1082843943,5,1,3,97,,Y,934.51307481,498,10,43,953.77598405,47
1,1750,2.0601884436,118.09937113,73,,3.3248651696,5,3,3,,,Y,984.13892907,450,8,45,990.63775886,48
1,1751,1.14742293,128.87176414,11,,5.3861561503,5,0,0,102,,Y,960.82480091,519,11,46,976.17261132,49
1,1752,3.3982324316,160.60659266,7,,2.1071385141,5,3,1,113,,Y,971.13198913,518,7,51,971.16024071,52
0,1753,0.5659488568,167.54264699,72,,4.7935018486,5,1,0,61,,Y,673.61884172,606,4,59,687.0587359,60
1,1754,0.7042165946,104.83119731,42,,5.4350327089,5,0,5,48,,Y,1043.3962358,511,10,58,1048.3662701,59
0,1755,0.5311929212,141.06794429,94,,3.1363541915,5,2,2,93,,Y,945.31233845,613,5,67,958.92458136,69
0,1756,1.9518394505,145.52909814,82,,3.0376148289,5,8,1,,,Y,518.53437058,600,9,71,525.07123506,71
1,1757,1.4140708561,106.60181981,5,,3.409984653,5,0,3,119,,Y,880.11649164,537,14,54,888.28187201,57
0,1758,2.4219800388,66.925372399,9,,4.0428662651,5,3,2,79,,Y,835.45520513,591,3,72,841.74917678,75
1,1759,0.9071372413,266.72235415,87,,2.5317042016,5,5,1,94,,Y,1017.6862742,487,14,45,1017.841133,49
1,1760,1.427028349,177.15235259,9,,4.2114030236,5,3,3,95,,Y,931.76314613,503,12,61,933.53686529,62
0,1761,0.9684457037,111.52020469,9,,5.1021531867,5,1,3,108,,Y,679.64804174,579,7,56,685.44924802,57
1,1762,1.3378666878,246.40101241,107,,1.6639136237,5,2,,86,,Y,932.30301507,527,14,59,934.311729,61
1,1763,1.9597310675,50.212135504,136,,1.3459728371,5,4,0,7,,Y,1086.7175788,443,12,56,1094.1391151,57
0,1764,0.5974594752,208.4626574,90,,5.4991643709,5,3,2,67,,Y,956.75786596,578,7,61,969.29642688,62
0,1765,1.8559696511,265.9816635,88,,3.5381737818,5,5,5,60,,Y,874.11852327,634,10,69,875.62733845,71
1,1766,1.5748997072,160.85901819,6,,5.8191645003,5,3,1,119,,Y,943.68202168,493,12,54,957.38570584,57
0,1767,2.4361415286,140.0509283,9,,4.8012013584,5,0,5,111,,Y,837.07164543,569,12,65,840.74502212,70
1,1768,0.847236755,164.11268703,87,,4.6435167745,5,3,1,76,,Y,1052.1074356,505,16,43,1056.4728105,44
1,1769,1.647988563,,8,,4.0985707444,5,1,2,93,,Y,971.21004102,453,11,44,980.08137797,47
1,1770,1.1271701052,60.404991291,112,,1.4540817744,5,4,1,11,,Y,1074.9018735,486,7,52,1085.6785401,57
0,1771,0.6255796229,263.77810546,68,,2.3160941525,5,4,3,80,,Y,774.54030788,609,9,77,793.02442664,79
1,1772,0.9144287086,48.409866528,134,,1.5825222228,5,3,2,7,,Y,1072.859676,529,11,48,1089.808507,50
1,1773,0.7541177383,126.38697475,7,,5.7102480719,,2,3,85,,Y,933.41032337,478,13,48,936.06245578,52
1,1774,1.7992489985,165.50410281,93,,4.9568614635,5,1,1,101,,Y,910.39827212,543,11,56,919.2701043,59
1,1775,1.3947659697,130.34459111,8,,4.3621271511,5,1,3,97,,Y,896.41935658,485,13,56,903.37888146,56
0,1776,2.125087914,202.39359737,75,,1.6892278838,5,3,1,77,,Y,872.66543001,574,9,66,874.29062814,68
0,1777,0.5498842016,109.92322928,74,,4.7479604672,5,6,0,67,,Y,785.64453144,590,12,62,796.03020289,65
1,1778,0.9449364295,48.896492148,103,,1.49986945,5,2,2,14,,Y,1085.7146692,512,19,65,1093.9446606,66
1,1779,0.8746874815,240.83615807,85,,2.9040044251,5,1,5,104,,Y,989.75168239,486,11,42,994.14849114,44
0,1780,0.952531063,60.66868228,51,5.60772835,8.165828872,5,1,3,56,,Y,687.07858504,592,16,74,697.16247493,77
1,1781,1.7877797771,205.29105657,66,,2.9182533965,5,3,4,89,,Y,907.42012991,479,7,42,923.60620509,45
1,1782,0.769752092,52.652991888,134,,1.5503098305,5,5,0,8,,Y,935.43112445,497,10,58,954.17485744,59
1,1783,1.3536051092,154.35318755,9,,5.8787659074,5,4,4,87,,Y,1081.926893,485,7,57,1088.6667644,59
0,1784,2.9082526576,279.87666098,92,,3.8129354889,5,5,4,68,,Y,1188.5298067,574,5,83,1199.0580142,83
1,1785,0.7622480536,208.9390937,78,,3.5110137107,5,2,1,92,,Y,950.53573318,472,15,48,959.49845217,51
1,1786,0.8256340739,216.84534628,77,,4.984639588,5,2,2,75,,Y,1017.2832779,508,9,52,1031.2323351,53
1,1787,0.7795045348,47.898012849,115,,1.4904054717,5,3,1,9,,Y,1033.8989951,499,13,49,1039.4215185,50
0,1788,1.3247190098,145.50918036,9,,5.3421100168,5,1,3,90,,Y,774.45824442,589,10,60,786.63688591,62
0,1789,1.3546843628,136.09475938,8,,3.9879854333,5,3,5,111,,Y,778.38134065,618,8,74,782.1795934,76
1,1790,0.7145827566,241.24416195,68,,2.9783445447,5,2,2,88,,Y,1044.5039359,524,10,58,1044.7534387,62
0,1791,0.9602608022,222.7678047,12,,5.9301495071,5,3,1,92,,Y,761.17121974,645,10,66,769.34311248,68
1,1792,2.1281552305,167.48089071,78,,4.5035438799,5,5,2,74,,Y,1024.3588226,480,8,61,1032.9461825,64
0,1793,1.1038874045,51.801712143,,,1.5474006117,5,4,1,17,,Y,805.15753541,591,8,76,824.01856354,78
1,1794,2.1523591572,115.62201179,13,,5.8249175968,5,1,3,104,,Y,1131.0768139,517,9,39,1144.0859128,42
0,1795,1.8784025957,83.003655417,9,,8.0080886822,5,4,2,106,,Y,762.54964945,561,5,78,764.48907552,79
0,1796,0.6063378422,51.43020188,127,,1.5319636619,5,4,3,14,,Y,740.72283954,585,9,66,757.04066083,69
0,1797,2.3800842933,136.05122367,12,,6.2262080477,5,4,3,104,,Y,1079.2961619,598,10,76,1082.6894924,76
0,1798,1.4964604751,149.41213173,10,,4.3237516328,5,2,1,93,,Y,683.63351556,606,3,64,690.51518674,64
0,1799,0.7411298019,228.65141271,65,,3.6931558857,5,3,1,74,,Y,1012.4659964,582,6,76,1024.6270071,79
1,1800,0.8435923811,179.87916976,11,,4.2975751301,5,1,3,104,,Y,945.68189219,529,7,40,952.42085015,40
0,1801,1.399449141,174.32038225,67,54.6648462,1.988816391,5,3,5,74,,Y,498.530909,563,7,75,502.03309992,77
0,1802,7.3755800639,51.109231863,128,,1.3955060989,5,5,3,,,Y,858.81527666,597,11,82,862.42110772,82
0,1803,0.9851888177,189.40721346,83,,5.7987236737,5,6,2,70,,Y,542.03110764,595,8,77,561.05812691,77
1,1804,1.9874155189,143.05853238,15,,4.8770056217,5,1,2,94,,Y,1060.1949244,519,9,53,1068.4402454,54
1,1805,0.5631838058,62.719188041,11,,4.3125011118,5,0,3,98,,Y,1026.7719752,524,12,37,1028.1097781,42
0,1806,1.337548809,43.891738236,138,,1.4715283435,5,5,1,,,Y,1085.2497858,610,9,71,1095.8646345,72
0,1807,0.7010955398,49.958714828,113,,1.4898413354,5,3,2,12,,Y,750.24186378,600,10,65,758.45989767,65
0,1808,0.9247139641,143.59323379,10,,6.2816101301,5,1,2,109,,Y,1000.8279426,626,8,57,1019.5002633,60
0,1809,0.9629818159,147.59067701,10,,3.5516265807,5,1,5,100,,Y,623.32801805,625,6,81,640.05807152,81
0,1810,0.8073855652,148.1823022,7,,3.7253892962,5,3,5,123,,Y,734.04407549,597,6,70,737.66887019,71
1,1811,0.6490144036,113.41902373,40,,0.9549934619,5,1,5,42,,Y,996.98100254,526,10,57,1007.4163255,59
0,1812,0.7164981887,210.6802193,81,,5.8850831306,5,6,1,73,,Y,673.93206587,606,14,78,679.49295906,80
1,1813,0.8264514282,43.464377309,123,,1.2561639644,5,5,1,6,,Y,976.11435806,516,8,42,994.12461225,44
1,1814,0.7339244318,89.069847337,44,,2.1646832046,5,0,5,52,,Y,1005.9590197,483,8,56,1011.2730363,58
1,1815,1.1847988039,210.66435535,11,,5.8906658453,5,1,3,91,,Y,919.19400718,494,7,57,928.04388988,60
0,1816,1.7964899346,131.60236912,11,,6.0438921119,5,3,3,110,,Y,924.70049135,568,7,72,941.06119773,73
1,1817,2.0127043106,152.7001934,74,,4.6264990109,5,4,2,80,,Y,981.76285058,519,9,41,991.05875169,42
0,1818,0.5397141975,197.3534138,82,,5.5562216289,5,1,2,77,,Y,670.26285801,577,11,63,686.46909618,64
0,1819,1.5335875645,51.23479507,80,,2.7715818272,5,6,3,83,,Y,969.78389228,589,5,84,977.93701075,85
1,1820,2.3444767986,121.94976886,81,,1.7650775815,5,2,0,73,,Y,1067.1020901,488,5,52,1074.576447,53
1,1821,1.0111669103,220.63254886,96,,4.6550458777,5,4,3,78,,Y,925.82446022,460,8,53,934.55983783,54
1,1822,0.8155582943,125.39503291,81,,2.593708144,5,4,3,75,,Y,1034.8868577,453,11,48,1035.8397514,52
1,1823,1.2881146328,175.47610087,12,,4.7103917481,5,2,3,90,,Y,801.15972596,549,4,40,802.10787152,40
0,1824,0.9068795576,72.950531636,10,,4.4123430821,5,4,1,130,,Y,618.15746676,627,6,52,619.57695603,55
0,1825,1.6568686504,42.680059476,122,,1.4644242577,5,1,0,16,,Y,672.90817442,623,7,63,683.67346555,64
0,1826,1.1183768175,188.05139695,10,,6.1173240416,,2,1,105,,Y,903.97990548,612,10,69,907.16498257,72
1,1827,1.681743251,210.93080719,71,,5.7467359273,5,3,2,76,,Y,996.55593621,487,13,46,1004.1115343,51
0,1828,1.4438263143,102.21938082,51,,2.1253239901,5,0,1,61,,Y,1106.9682986,631,14,71,1122.9430634,75
1,1829,0.7214582928,192.2859352,11,,4.1377256543,5,2,0,92,,Y,1042.0584626,522,10,44,1046.9335469,50
1,1830,1.6295533098,157.5278141,56,,2.1204280623,5,3,2,83,,Y,950.46049558,497,14,51,966.30179097,55
1,1831,4.340760332,43.001858994,72,,2.6380110042,5,3,2,80,,Y,1065.3842882,506,10,46,1083.20807,50
1,1832,1.2034458668,213.90973256,8,,3.9997944275,5,1,6,116,,Y,996.39654227,485,9,47,999.6088798,50
1,1833,0.8337679499,119.14694297,6,,4.8918528391,5,2,5,102,,Y,1055.5668554,480,15,42,1074.0619324,45
0,1834,1.3341370766,45.759297758,117,,1.5618994048,5,5,2,16,,Y,930.21100391,586,5,56,937.25446326,58
0,1835,3.0518816722,83.571135685,10,,4.4156129737,5,2,2,,,Y,845.71871529,589,8,54,853.20960017,54
0,1836,0.8666607673,223.15362227,85,,2.9252749222,5,4,3,83,,Y,1027.8421985,642,11,62,1043.3002857,62
0,1837,2.9903402866,95.018712556,48,,6.6496988469,5,0,4,43,,Y,470.78427007,607,8,73,484.43567986,74
0,1838,1.2565412791,48.09140949,130,,1.540957885,5,3,0,14,,Y,530.01450465,565,5,67,547.27744594,70
1,1839,1.2738413989,145.39522217,6,,5.8727013364,5,1,8,89,,Y,979.92961981,481,13,41,981.49786354,43
1,1840,1.1467802358,117.65303145,14,,7.5292881371,5,0,3,97,,Y,1086.5808984,455,10,47,1096.1124391,49
1,1841,1.4564691748,106.76718964,72,,1.392466865,5,0,0,93,,Y,993.93627085,504,9,54,996.03128787,54
0,1842,1.5384396145,113.14050319,9,,3.9406599747,5,1,3,91,,Y,669.14546465,634,9,73,680.30013266,74
0,1843,3.8104801974,146.56872785,15,,3.6965084952,5,1,5,114,,Y,518.17826113,575,5,75,522.4483586,80
1,1844,0.8374258249,96.907200902,46,,1.7312379548,5,3,1,59,,Y,959.51397032,493,12,41,968.50502068,43
0,1845,1.1132970236,148.73495717,6,,3.9626863269,5,2,4,93,,Y,1097.6770864,604,5,75,1100.6073058,76
0,1846,1.6074788325,214.63993589,94,,4.3073121171,5,2,3,82,,Y,894.12284912,597,10,70,907.73496595,71
1,1847,1.0500350227,135.80326866,7,,7.0392305845,5,3,5,98,,Y,1002.4865209,496,9,54,1016.9357691,54
0,1848,1.1846866663,111.70794269,14,,2.1319271175,5,2,5,102,,Y,772.75755455,622,6,63,784.52429027,65
0,1849,0.6496928094,187.75768642,85,,2.8664587825,5,1,4,79,,Y,718.6348944,615,9,59,719.2621756,63
1,1850,1.7721985644,149.31556065,17,,4.734489256,5,4,2,121,,Y,908.47949071,509,2,43,915.4571552,45
0,1851,0.9941453057,136.47442369,51,,1.4181896797,5,0,4,54,,Y,1075.5156469,583,4,86,1088.8303916,87
0,1852,1.4873062126,94.405490445,14,,5.0331581197,5,1,1,101,,Y,763.41710028,632,6,78,779.30753718,79
0,1853,1.0030615296,132.49669778,75,,1.0982930445,5,2,3,106,,Y,889.70135124,597,6,53,902.74448674,57
1,1854,1.1588861805,144.49446898,14,,7.4519467742,5,2,4,102,,Y,1081.9341504,508,8,49,1100.0148495,53
0,1855,3.7599395145,206.58553197,13,,6.0990262562,5,1,1,104,,Y,596.31407782,588,7,78,597.5260887,79
1,1856,0.5718489996,143.91592673,14,,5.1801410977,5,2,1,88,,Y,923.80928814,501,13,46,924.95494139,48
0,1857,3.4444878867,195.58326238,91,,2.4861511851,5,5,7,77,,Y,763.00955932,598,8,79,777.57464071,83
0,1858,1.6290999197,162.18183476,62,,1.5797541209,5,5,2,71,,Y,1187.2707025,588,9,86,1191.345605,88
0,1859,0.8591537802,152.17633026,69,,3.9747929083,5,2,1,74,,Y,659.47540666,586,12,93,671.38051352,95
0,1860,3.9885893224,209.35763307,7,,8.2950130178,5,2,5,91,,Y,711.25688439,629,8,64,728.54319569,67
1,1861,0.957330175,145.34468934,6,,7.9408324877,5,3,1,,,Y,1019.4718574,514,9,50,1023.7199501,50
0,1862,0.5230138109,54.329634288,116,,1.3953244528,5,6,1,14,,Y,712.34921948,571,6,62,723.02120642,65
0,1863,0.5376205437,107.2899833,9,,4.0473738997,5,2,4,103,,Y,852.26126036,598,6,75,857.27263881,75
1,1864,0.5861771188,50.258559978,123,,1.3206567659,5,4,2,7,,Y,1090.8095909,510,12,49,1109.2083141,50
0,1865,0.6980748683,209.80166923,74,,2.124273007,5,1,5,95,,Y,966.92086615,567,7,55,974.85287945,58
0,1866,3.718424473,215.856856,,,5.242157617,5,2,4,89,,Y,782.31978384,611,9,63,799.06559964,67
0,1867,0.7602346443,199.86329684,83,,5.6407346914,5,5,2,68,,Y,849.01363906,579,2,81,863.30348529,84
0,1868,1.2361757495,230.27829985,83,,3.5484870899,5,2,2,58,,Y,719.99167094,580,11,70,732.56565498,71
0,1869,0.8654376751,222.89320121,101,,3.7172474894,5,0,2,68,,Y,821.85800836,536,5,65,834.63295582,67
1,1870,0.654062745,88.569838333,14,,6.2316155773,5,2,3,105,,Y,1030.7335545,508,8,60,1042.4974933,60
0,1871,3.1348761697,116.26722302,10,,3.8155320708,5,4,4,98,,Y,1074.3520948,618,2,66,1076.5014855,70
1,1872,0.7458260269,107.69518544,12,,6.1862150932,5,1,5,95,,Y,1013.5780278,478,10,52,1018.1199678,55
0,1873,1.1928660431,207.91497435,8,,4.5306165442,5,4,5,95,,Y,584.64286629,588,11,70,600.63078006,71
0,1874,0.6860449672,203.41332711,12,,3.6408984952,5,4,3,106,,Y,480.26309409,588,6,61,495.3108339,63
0,1875,2.004436567,154.23065608,13,,7.5007156055,5,1,8,106,,Y,807.99538106,591,9,76,809.89650368,81
1,1876,0.7403506526,197.27812184,76,,2.7636163193,5,1,4,80,test,Y,979.909869,503,12,64,986.27277263,67
